Product code,Description,Unit of Issue, Price 
A-4655.01,"2.0/2.3 TriLock Pl 4 Hole Straight, t1.3",1, £161.50 
A-4655.01S,"2.0/2.3 TriLock Pl 4 Hole Straight, t1.3",1, £185.72 
A-4655.02,"2.0/2.3 TriLock Pl 5 Hole Straight, t1.3",1, £173.37 
A-4655.02S,"2.0/2.3 TriLock Pl 5 Hole Straight, t1.3",1, £199.40 
A-4655.03,"2.0/2.3 TriLock Pl 6 Hole Straight, t1.3",1, £185.25 
A-4655.03S,"2.0/2.3 TriLock Pl 6 Hole Straight, t1.3",1, £213.08 
A-4655.08,"2.0/2.3 TriLock Pl 8 Hole Straight, t1.3",1, £197.12 
A-4655.08S,"2.0/2.3 TriLock Pl 8 Hole Straight, t1.3",1, £226.67 
A-4655.10,"2.0/2.3 TriLock Plate 2/4 Hole T, t1.3",1, £192.28 
A-4655.10S,"2.0/2.3 TriLock Plate 2/4 Hole T, t1.3",1, £221.16 
A-4655.11,"2.0/2.3 TriLock Plate 3/5 Hole T, t1.3",1, £174.61 
A-4655.11S,"2.0/2.3 TriLock Plate 3/5 Hole T, t1.3",1, £200.83 
A-4655.16,"2.0/2.3 TriLock Plate 2/8 Hole T, t1.3",1, £211.28 
A-4655.16S,"2.0/2.3 TriLock Plate 2/8 Hole T, t1.3",1, £243.01 
A-4655.17,"2.0/2.3 TriLock Plate 3/7 Hole T, t1.3",1, £211.28 
A-4655.17S,"2.0/2.3 TriLock Plate 3/7 Hole T, t1.3",1, £243.01 
A-4655.20,"2.0/2.3 TriLock Pl 2/4 Hole L Left, t1.3",1, £192.28 
A-4655.20S,"2.0/2.3 TriLock Pl 2/4 Hole L Left, t1.3",1, £221.16 
A-4655.21,"2.0/2.3 TriLock Pl 2/4 Hole L Right,t1.3",1, £192.28 
A-4655.21S,"2.0/2.3 TriLock Pl 2/4 Hole L Right,t1.3",1, £221.16 
A-4655.22,"2.0/2.3 TriLock Pl 2/8 Hole L Left, t1.3",1, £211.28 
A-4655.22S,"2.0/2.3 TriLock Pl 2/8 Hole L Left, t1.3",1, £243.01 
A-4655.23,"2.0/2.3 TriLock Pl 2/8 Hole L Right,t1.3",1, £211.28 
A-4655.23S,"2.0/2.3 TriLock Pl 2/8 Hole L Right,t1.3",1, £243.01 
A-4655.24,"2.0/2.3 TriLock Rotation Pl 3/3Hole,t1.3",1, £212.23 
A-4655.24S,"2.0/2.3 TriLock Rotation Pl 3/3Hole,t1.3",1, £244.05 
A-4655.51,"2.0/2.3 TriLock Grid Pl 2x2H Rect.,t1.3",1, £194.75 
A-4655.51S,"2.0/2.3 TriLock Grid Pl 2x2H Rect.,t1.3",1, £224.01 
A-4655.56,"2.0/2.3 TriLock GridPl 3x2H Trapez.,t1.3",1, £218.50 
A-4655.56S,"2.0/2.3 TriLock GridPl 3x2H Trapez.,t1.3",1, £251.27 
A-4655.62,"2.0/2.3 TriLock GridPl 4x2H Trapez.,t1.3",1, £235.12 
A-4655.62S,"2.0/2.3 TriLock GridPl 4x2H Trapez.,t1.3",1, £270.37 
A-4655.66,"2.0/2.3 TriLock GridPl 5x2H Trapez.,t1.3",1, £255.26 
A-4655.66S,"2.0/2.3 TriLock GridPl 5x2H Trapez.,t1.3",1, £293.55 
A-4655.90,"2.0 TriLock CMC-I Fusion Pl 3x2Hole,t1.3",1, £261.25 
A-4660.10,2.0/2.3 TriLock Four Corner Fusion Plate,1, £453.91 
A-4660.10S,2.0/2.3 TriLock Four Corner Fusion Plate,1, £522.02 
A-4660.11,2.0/2.3 TriLock 4CF Plate Small,1, £413.25 
A-4660.11S,2.0/2.3 TriLock 4CF Plate Small,1, £475.28 
A-4660.15,2.0/2.3 TriLock STT Fusion Plate,1, £384.75 
A-4660.15S,2.0/2.3 TriLock STT Fusion Plate,1, £442.51 
A-4750.01,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £278.44 
A-4750.01S,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £320.24 
A-4750.02,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £278.44 
A-4750.02S,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £320.24 
A-4750.03,2.5 TriLock Dist.Rad.Frame Pl Volar Left,1, £256.40 
A-4750.04,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £256.40 
A-4750.05,2.5 TriLock Dist.Rad.Frame Pl Volar Left,1, £286.99 
A-4750.06,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £286.99 
A-4750.07,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £295.54 
A-4750.08,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £295.54 
A-4750.09,2.5TriLockDist.Rad.Correct.Pl Volar Left,1, £286.99 
A-4750.10,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £286.99 
A-4750.101,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £315.59 
A-4750.101S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £362.90 
A-4750.102,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £315.59 
A-4750.102S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £362.90 
A-4750.103,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £341.05 
A-4750.103S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £392.25 
A-4750.104,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £341.05 
A-4750.104S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £392.25 
A-4750.105,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £325.09 
A-4750.105S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £373.82 
A-4750.106,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £325.09 
A-4750.106S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £373.82 
A-4750.107,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £350.55 
A-4750.107S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £403.18 
A-4750.108,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £350.55 
A-4750.108S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £403.18 
A-4750.109,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £344.09 
A-4750.109S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £395.67 
A-4750.11,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £278.44 
A-4750.110,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £344.09 
A-4750.110S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £395.67 
A-4750.111,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £369.55 
A-4750.111S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol L,1, £425.03 
A-4750.112,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £369.55 
A-4750.112S,2.5 ADAPTIVE II TriLock DistRad.Pl Vol R,1, £425.03 
A-4750.11S,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £320.24 
A-4750.12,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £278.44 
A-4750.123,2.5 TriLock Dist.Rad.FPL.Pl Volar Left,1, £332.69 
A-4750.123S,2.5 TriLock Dist.Rad.FPL.Pl Volar Left,1, £382.56 
A-4750.124,2.5 TriLock Dist.Rad.FPL.Pl Volar Right,1, £332.69 
A-4750.124S,2.5 TriLock Dist.Rad.FPL.Pl Volar Right,1, £382.56 
A-4750.125,2.5 TriLock Dist.Rad.FPL.Pl Volar Left,1, £358.15 
A-4750.125S,2.5 TriLock Dist.Rad.FPL.Pl Volar Left,1, £411.92 
A-4750.126,2.5 TriLock Dist.Rad.FPL.Pl Volar Right,1, £358.15 
A-4750.126S,2.5 TriLock Dist.Rad.FPL.Pl Volar Right,1, £411.92 
A-4750.12S,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £320.24 
A-4750.13,"2.5 TriLock Dist.Rad.Pl, H, Dorsal Left",1, £286.99 
A-4750.131,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £237.02 
A-4750.131S,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £272.55 
A-4750.132,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £237.02 
A-4750.132S,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £272.55 
A-4750.133,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £249.37 
A-4750.133S,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £286.80 
A-4750.134,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £249.37 
A-4750.134S,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £286.80 
A-4750.135,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £260.77 
A-4750.135S,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £299.91 
A-4750.13S,"2.5 TriLock Dist.Rad.Pl, H, Dorsal Left",1, £330.03 
A-4750.14,"2.5 TriLock Dist.Rad.Pl, H, Dorsal Right",1, £286.99 
A-4750.145,2.5 TriLock Dist.Rad. Rim Pl Volar Left,1, £358.15 
A-4750.146,2.5 TriLock Dist.Rad. Rim Pl Volar Right,1, £358.15 
A-4750.14S,"2.5 TriLock Dist.Rad.Pl, H, Dorsal Right",1, £330.03 
A-4750.15,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £295.54 
A-4750.15S,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £339.91 
A-4750.16,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £295.54 
A-4750.16S,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £339.91 
A-4750.17,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £278.44 
A-4750.17S,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £320.24 
A-4750.18,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £278.44 
A-4750.18S,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £320.24 
A-4750.19,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £295.54 
A-4750.19S,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £339.91 
A-4750.20,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £295.54 
A-4750.20S,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £339.91 
A-4750.21,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £286.99 
A-4750.22,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £286.99 
A-4750.23,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £295.54 
A-4750.24,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £295.54 
A-4750.31,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £262.58 
A-4750.31S,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £302.00 
A-4750.32,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £262.58 
A-4750.32S,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £302.00 
A-4750.33,2.5 TriLock Dist.Rad.FramePl Volar Left,1, £256.40 
A-4750.34,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £256.40 
A-4750.35,2.5 TriLock Dist.Rad.FramePl Volar Left,1, £286.99 
A-4750.36,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £286.99 
A-4750.37,2.5 TriLock Lunate Facet Pl Volar Left,1, £278.44 
A-4750.38,2.5 TriLock Lunate Facet Pl Volar Right,1, £278.44 
A-4750.41,2.5 TriLock Dist.Rad.FramePl Dorsal Left,1, £338.58 
A-4750.41S,2.5 TriLock Dist.Rad.FramePl Dorsal Left,1, £389.40 
A-4750.42,2.5TriLock Dist.Rad.FramePl Dorsal Right,1, £338.58 
A-4750.42S,2.5TriLock Dist.Rad.FramePl Dorsal Right,1, £389.40 
A-4750.43,2.5 TriLock Dist.Rad.FramePl Dorsal Left,1, £369.36 
A-4750.43S,2.5 TriLock Dist.Rad.FramePl Dorsal Left,1, £424.74 
A-4750.44,2.5TriLock Dist.Rad.FramePl Dorsal Right,1, £369.36 
A-4750.44S,2.5TriLock Dist.Rad.FramePl Dorsal Right,1, £424.74 
A-4750.50,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £128.25 
A-4750.51,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £153.90 
A-4750.52,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £153.90 
A-4750.53,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £153.90 
A-4750.54,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £237.02 
A-4750.55,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £215.46 
A-4750.56,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £215.46 
A-4750.57,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £237.02 
A-4750.57S,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £272.55 
A-4750.58,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £237.02 
A-4750.58S,2.5 TriLock Dist.Rad. SmallFragmentPlate,1, £272.55 
A-4750.61,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar L,1, £295.54 
A-4750.62,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar R,1, £295.54 
A-4750.63,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar L,1, £321.00 
A-4750.64,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar R,1, £321.00 
A-4750.71,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £172.33 
A-4750.71S,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £198.17 
A-4750.72,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £172.33 
A-4750.72S,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £198.17 
A-4750.73,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £210.14 
A-4750.73S,2.5 TriLock Dist.Rad.Fract.Pl Volar Left,1, £241.68 
A-4750.74,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £210.14 
A-4750.74S,2.5TriLock Dist.Rad.Fract.Pl Volar Right,1, £241.68 
A-4750.75,"2.5 TriLock Dist.Rad.Pl. XL, 20Hole,Left",1, £564.30 
A-4750.75S,"2.5 TriLock Dist.Rad.Pl. XL, 20Hole,Left",1, £648.94 
A-4750.76,"2.5 TriLock Dist.Rad.Pl.XL, 20Hole,Right",1, £564.30 
A-4750.76S,"2.5 TriLock Dist.Rad.Pl.XL, 20Hole,Right",1, £648.94 
A-4750.77,"2.5 TriLock Dist.Rad.Pl. XL, 25Hole,Left",1, £588.05 
A-4750.77S,"2.5 TriLock Dist.Rad.Pl. XL, 25Hole,Left",1, £676.30 
A-4750.78,"2.5 TriLock Dist.Rad.Pl.XL, 25Hole,Right",1, £588.05 
A-4750.78S,"2.5 TriLock Dist.Rad.Pl.XL, 25Hole,Right",1, £676.30 
A-4750.79,"2.5 TriLock Dist.Rad.Pl. XL, 29Hole,Left",1, £616.55 
A-4750.79S,"2.5 TriLock Dist.Rad.Pl. XL, 29Hole,Left",1, £709.08 
A-4750.80,"2.5 TriLock Dist.Rad.Pl.XL, 29Hole,Right",1, £616.55 
A-4750.80S,"2.5 TriLock Dist.Rad.Pl.XL, 29Hole,Right",1, £709.08 
A-4750.91,"2.5 TriLock Plate 2/5 Hole Y, t1.6",1, £299.25 
A-4750.91S,"2.5 TriLock Plate 2/5 Hole Y, t1.6",1, £344.18 
A-4750.92,"2.5 TriLock Plate 2/8 Hole Y, t1.6",1, £379.05 
A-4750.92S,"2.5 TriLock Plate 2/8 Hole Y, t1.6",1, £435.95 
A-4750.95,2.5 TriLock Ulna Shortening Plate,1, £403.75 
A-4750.95S,2.5 TriLock Ulna Shortening Plate,1, £464.36 
A-4760.01,2.5 TriLock Wrist Fusion Plate Long Bend,1, £551.00 
A-4760.01S,2.5 TriLock Wrist Fusion Plate Long Bend,1, £633.65 
A-4760.02,2.5 TriLock Wrist Fusion Pl Short Bend,1, £541.50 
A-4760.02S,2.5 TriLock Wrist Fusion Pl Short Bend,1, £622.72 
A-4760.03,2.5 TriLock Total Wrist Fus. Pl Straight,1, £456.95 
A-4760.03S,2.5 TriLock Total Wrist Fus. Pl Straight,1, £525.54 
A-4760.05,2.5 TriLock Total Wrist Fus.Pl Long Bend,1, £470.25 
A-4760.06,2.5TriLock Total Wrist Fus.Pl Short Bend,1, £460.75 
A-4760.07,2.5 TriLock Wrist Fusion Plate Long Bend,1, £478.80 
A-4760.08,2.5 TriLock Wrist Fusion Pl Short Bend,1, £469.30 
A-4760.11,2.5 TriLock RSL Fusion Pl Dorsal Left,1, £446.50 
A-4760.11S,2.5 TriLock RSL Fusion Pl Dorsal Left,1, £513.47 
A-4760.12,2.5 TriLock RSL Fusion Pl Dorsal Right,1, £446.50 
A-4760.12S,2.5 TriLock RSL Fusion Pl Dorsal Right,1, £513.47 
A-4760.13,2.5 TriLock RSL Fusion Plate Volar Left,1, £421.80 
A-4760.14,2.5 TriLock RSL Fusion Plate Volar Right,1, £421.80 
A-4750.191S,2.5 TriLock Wrist Spanning Pl. Dorsal L,1, £603.25 
A-4750.192S,2.5 TriLock Wrist Spanning Pl. Dorsal R,1, £603.25 
A-4750.193S,2.5 TriLock Wr.SpanningPl Dors. Straight,1, £584.25 
A-4857.01,"2.8 TriLock Radius Shaft Pl 10 Hole,t3.4",1, £408.50 
A-4857.01S,"2.8 TriLock Radius Shaft Pl 10 Hole,t3.4",1, £441.75 
A-4857.02,"2.8 TriLock Radius Shaft Pl 14 Hole,t3.4",1, £408.50 
A-4857.02S,"2.8 TriLock Radius Shaft Pl 14 Hole,t3.4",1, £441.75 
A-4857.03,"2.8 TriLock Radius Shaft Pl 18 Hole,t3.4",1, £408.50 
A-4857.03S,"2.8 TriLock Radius Shaft Pl 18 Hole,t3.4",1, £441.75 
A-4857.04,"2.8 TriLock Radius Shaft Pl 22 Hole,t3.4",1, £408.50 
A-4857.04S,"2.8 TriLock Radius Shaft Pl 22 Hole,t3.4",1, £441.75 
A-4857.11,"2.8 TriLock Ulna Shaft Pl 10 Hole, t3.4",1, £408.50 
A-4857.11S,"2.8 TriLock Ulna Shaft Pl 10 Hole, t3.4",1, £441.75 
A-4857.12,"2.8 TriLock Ulna Shaft Pl 14 Hole, t3.4",1, £408.50 
A-4857.12S,"2.8 TriLock Ulna Shaft Pl 14 Hole, t3.4",1, £441.75 
A-4857.13,"2.8 TriLock Ulna Shaft Pl 18 Hole, t3.4",1, £408.50 
A-4857.13S,"2.8 TriLock Ulna Shaft Pl 18 Hole, t3.4",1, £441.75 
A-4857.14,"2.8 TriLock Ulna Shaft Pl 22 Hole, t3.4",1, £408.50 
A-4857.14S,"2.8 TriLock Ulna Shaft Pl 22 Hole, t3.4",1, £441.75 
A-4200.43,"1.5 Hook Plate 12 Hole, 4 Hooks, t0.6",1, £197.79 
A-4200.43S,"1.5 Hook Plate 12 Hole, 4 Hooks, t0.6",1, £220.87 
A-4200.42,"1.5 Hook Plate 6 Hole, 2 Hooks, t0.6",1, £177.17 
A-4200.42S,"1.5 Hook Plate 6 Hole, 2 Hooks, t0.6",1, £197.79 
A-4750.61S,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar L,1, £339.91 
A-4750.63S,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar L,1, £369.17 
A-4750.62S,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar R,1, £339.91 
A-4750.64S,2.5 ADAPTIVE TriLock Dist.Rad.Pl Volar R,1, £369.17 
A-4750.145S,2.5 TriLock Dist.Rad. Rim Pl Volar Left,1, £411.92 
A-4750.146S,2.5 TriLock Dist.Rad. Rim Pl Volar Right,1, £411.92 
A-4750.25,2.5 TriLock Dist.Rad.Corr.Pl Volar Left,1, £554.89 
A-4750.26,2.5 TriLock Dist.Rad.Corr.Pl Volar Right,1, £554.89 
A-4750.03S,2.5 TriLock Dist.Rad.Frame Pl Volar Left,1, £294.88 
A-4750.05S,2.5 TriLock Dist.Rad.Frame Pl Volar Left,1, £330.03 
A-4750.33S,2.5 TriLock Dist.Rad.FramePl Volar Left,1, £294.88 
A-4750.35S,2.5 TriLock Dist.Rad.FramePl Volar Left,1, £330.03 
A-4750.04S,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £294.88 
A-4750.06S,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £330.03 
A-4750.34S,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £294.88 
A-4750.36S,2.5 TriLock Dist.Rad.FramePl Volar Right,1, £330.03 
A-4750.37S,2.5 TriLock Lunate Facet Pl Volar Left,1, £320.24 
A-4750.38S,2.5 TriLock Lunate Facet Pl Volar Right,1, £320.24 
A-4760.13S,2.5 TriLock RSL Fusion Plate Volar Left,1, £485.07 
A-4760.14S,2.5 TriLock RSL Fusion Plate Volar Right,1, £485.07 
A-4760.04,2.5 TriLock Total Wrist Fus. Pl Straight,1, £456.95 
A-4760.04S,2.5 TriLock Total Wrist Fus. Pl Straight,1, £525.54 
A-4760.05S,2.5 TriLock Total Wrist Fus.Pl Long Bend,1, £540.83 
A-4760.08S,2.5 TriLock Wrist Fusion Pl Short Bend,1, £539.69 
A-4760.07S,2.5 TriLock Wrist Fusion Plate Long Bend,1, £550.62 
A-4760.06S,2.5TriLock Total Wrist Fus.Pl Short Bend,1, £529.91 
A-4954.101S,"3.5 TriLock Dist. Tibia Pl., 3/3 Hole T",1, £314.45 
A-4954.102S,"3.5 TriLock Dist.Tib.Pl.,3/3Hole L Right",1, £314.45 
A-4954.103S,"3.5 TriLock Dist.Tib.Pl., 3/3Hole L Left",1, £314.45 
A-4954.11S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,11H,L",1, £403.75 
A-4954.12S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,11H,R",1, £403.75 
A-4954.13S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,13H,L",1, £403.75 
A-4954.14S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,13H,R",1, £403.75 
A-4954.15S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,15H,L",1, £403.75 
A-4954.16S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,15H,R",1, £403.75 
A-4954.17S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,17H,L",1, £434.15 
A-4954.18S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,17H,R",1, £434.15 
A-4954.19S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,19H,L",1, £464.55 
A-4954.20S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,19H,R",1, £464.55 
A-4954.21S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,21H,L",1, £494.95 
A-4954.22S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,21H,R",1, £494.95 
A-4954.23S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,23H,L",1, £525.35 
A-4954.24S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,23H,R",1, £525.35 
A-4954.25S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,25H,L",1, £555.75 
A-4954.26S,"2.8/3.5 TriLock Dist.Tib.Pl Medial,25H,R",1, £555.75 
A-4954.31S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,13H,L",1, £434.15 
A-4954.32S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,13H,R",1, £434.15 
A-4954.33S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,15H,L",1, £434.15 
A-4954.34S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,15H,R",1, £434.15 
A-4954.35S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,17H,L",1, £463.60 
A-4954.36S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,17H,R",1, £463.60 
A-4954.37S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,19H,L",1, £493.05 
A-4954.38S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,19H,R",1, £493.05 
A-4954.39S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,21H,L",1, £522.50 
A-4954.40S,"2.8/3.5 TriLock Dist.Tib.Pl Antlat,21H,R",1, £522.50 
A-4854.01S,"2.8 TriLock Dist. Fibula Plate, 3/8 Hole",1, £343.90 
A-4854.02S,"2.8 TriLock Dist. Fibula Plate, 3/10Hole",1, £343.90 
A-4854.03S,"2.8 TriLock Dist. Fibula Plate, 3/12Hole",1, £343.90 
A-4854.04S,"2.8 TriLock Dist. Fibula Plate, 3/14Hole",1, £343.90 
A-4854.05S,"2.8 TriLock Dist.Fib.Pl., 7Hole Straight",1, £294.50 
A-4854.06S,"2.8 TriLock Dist.Fib.Pl., 9Hole Straight",1, £294.50 
A-4854.07S,"2.8 TriLock Dist.Fib.Pl.,11Hole Straight",1, £294.50 
A-4854.08S,"2.8 TriLock Dist.Fib.Pl.,13Hole Straight",1, £294.50 
A-4854.09S,"2.8 TriLock Dist.Fib.Pl.,15Hole Straight",1, £294.50 
A-4954.00S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,13H,R",1, £383.80 
A-4954.01S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,13H,L",1, £383.80 
A-4954.02S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,15H,R",1, £383.80 
A-4954.03S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,15H,L",1, £383.80 
A-4954.04S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,17H,R",1, £414.20 
A-4954.05S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,17H,L",1, £414.20 
A-4954.06S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,19H,R",1, £414.20 
A-4954.07S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,19H,L",1, £414.20 
A-4954.08S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,21H,R",1, £444.60 
A-4954.09S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,21H,L",1, £444.60 
A-4954.51S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,14H,L",1, £423.70 
A-4954.52S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,14H,R",1, £423.70 
A-4954.53S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,16H,L",1, £423.70 
A-4954.54S,"2.8/3.5 TriLock Dist.Fib. Pl. Lat.,16H,R",1, £423.70 
A-5100.04,"1.2 Cortical Screw 04mm, HD4, 5/Pkg",5, £129.39 
A-5100.04/1,"1.2 Cortical Screw 04mm, HD4, 1/Pkg",1, £27.45 
A-5100.04/1S,"1.2 Cortical Screw 04mm, HD4",1, £32.96 
A-5100.05,"1.2 Cortical Screw 05mm, HD4, 5/Pkg",5, £129.39 
A-5100.05/1,"1.2 Cortical Screw 05mm, HD4, 1/Pkg",1, £27.45 
A-5100.05/1S,"1.2 Cortical Screw 05mm, HD4",1, £32.96 
A-5100.06,"1.2 Cortical Screw 06mm, HD4, 5/Pkg",5, £129.39 
A-5100.06/1,"1.2 Cortical Screw 06mm, HD4, 1/Pkg",1, £27.45 
A-5100.06/1S,"1.2 Cortical Screw 06mm, HD4",1, £32.96 
A-5100.07,"1.2 Cortical Screw 07mm, HD4, 5/Pkg",5, £129.39 
A-5100.07/1,"1.2 Cortical Screw 07mm, HD4, 1/Pkg",1, £27.45 
A-5100.07/1S,"1.2 Cortical Screw 07mm, HD4",1, £32.96 
